year,cause,sex,deaths
2023,Drowning and submersion following fall into natural water (W70),persons,29.0
2023,Drowning and submersion following fall into swimming-pool (W68),females,4.0
2023,Drowning and submersion following fall into swimming-pool (W68),males,7.0
2023,Drowning and submersion following fall into swimming-pool (W68),persons,11.0
2023,Drowning and submersion while in bath-tub (W65),females,6.0
2023,Drowning and submersion while in bath-tub (W65),males,4.0
2023,Drowning and submersion while in bath-tub (W65),persons,10.0
2023,Drowning and submersion while in natural water (W69),females,21.0
2023,Drowning and submersion while in natural water (W69),males,96.0
2023,Drowning and submersion while in natural water (W69),persons,117.0
2023,Drowning and submersion while in swimming-pool (W67),females,9.0
2023,Drowning and submersion while in swimming-pool (W67),males,16.0
2023,Drowning and submersion while in swimming-pool (W67),persons,25.0
2023,"Drowning and submersion, undetermined intent (Y21)",females,6.0
2023,"Drowning and submersion, undetermined intent (Y21)",males,8.0
2023,"Drowning and submersion, undetermined intent (Y21)",persons,14.0
2023,Drug- and heavy-metal-induced tubulo-interstitial and tubular conditions (N14),females,4.0
2023,Drug- and heavy-metal-induced tubulo-interstitial and tubular conditions (N14),males,4.0
2023,Drug- and heavy-metal-induced tubulo-interstitial and tubular conditions (N14),persons,8.0
2023,Drugs primarily affecting the autonomic nervous system (Y51),females,1.0
2023,Drugs primarily affecting the autonomic nervous system (Y51),persons,1.0
2023,"Drugs, medicaments and biological substances causing adverse effects in therapeutic use (Y40-Y59)",females,23.0
2023,"Drugs, medicaments and biological substances causing adverse effects in therapeutic use (Y40-Y59)",males,21.0
2023,"Drugs, medicaments and biological substances causing adverse effects in therapeutic use (Y40-Y59)",persons,44.0
2023,Duodenal ulcer (K26),females,73.0
2023,Duodenal ulcer (K26),males,80.0
2023,Duodenal ulcer (K26),persons,153.0
2023,Dystonia (G24),females,4.0
2023,Dystonia (G24),males,1.0
2023,Dystonia (G24),persons,5.0
2023,Eating disorders (F50),females,20.0
2023,Eating disorders (F50),males,1.0
2023,Eating disorders (F50),persons,21.0
2023,Edwards syndrome and Patau syndrome (Q91),females,17.0
2023,Edwards syndrome and Patau syndrome (Q91),males,5.0
2023,Edwards syndrome and Patau syndrome (Q91),persons,22.0
2023,Emphysema (J43),females,260.0
2023,Emphysema (J43),males,433.0
2023,Emphysema (J43),persons,693.0
2023,"Encephalitis, myelitis and encephalomyelitis (G04)",females,34.0
2023,"Encephalitis, myelitis and encephalomyelitis (G04)",males,45.0
2023,"Encephalitis, myelitis and encephalomyelitis (G04)",persons,79.0
2023,Encephalocele (Q01),females,1.0
2023,Encephalocele (Q01),males,1.0
2023,Encephalocele (Q01),persons,2.0
2023,"Endocarditis, valve unspecified (I38)",females,206.0
2023,"Endocarditis, valve unspecified (I38)",males,148.0
2023,"Endocarditis, valve unspecified (I38)",persons,354.0
2023,Epidermolysis bullosa (Q81),females,4.0
2023,Epidermolysis bullosa (Q81),males,2.0
2023,Epidermolysis bullosa (Q81),persons,6.0
2023,Epilepsy (G40),females,114.0
2023,Epilepsy (G40),males,157.0
2023,Epilepsy (G40),persons,271.0
2023,Episodic and paroxysmal disorders (G40-G47),females,201.0
2023,Episodic and paroxysmal disorders (G40-G47),males,242.0
2023,Episodic and paroxysmal disorders (G40-G47),persons,443.0
2023,Erythema multiforme (L51),females,4.0
2023,Erythema multiforme (L51),males,1.0
2023,Erythema multiforme (L51),persons,5.0
2023,Essential (primary) hypertension (I10),females,543.0
2023,Essential (primary) hypertension (I10),males,256.0
2023,Essential (primary) hypertension (I10),persons,799.0
2023,Event of undetermined intent (Y10-Y34),females,71.0
2023,Event of undetermined intent (Y10-Y34),males,143.0
2023,Event of undetermined intent (Y10-Y34),persons,214.0
2023,"Excessive, frequent and irregular menstruation (N92)",females,1.0
2023,"Excessive, frequent and irregular menstruation (N92)",persons,1.0
2023,Exfoliative dermatitis (L26),males,1.0
2023,Exfoliative dermatitis (L26),persons,1.0
2023,"Explosion and rupture of pressurized tyre, pipe or hose (W37)",males,1.0
2023,"Explosion and rupture of pressurized tyre, pipe or hose (W37)",persons,1.0
2023,Explosion of other materials (W40),males,3.0
2023,Explosion of other materials (W40),persons,3.0
2023,Exposure to animate mechanical forces (W50-W64),females,5.0
2023,Exposure to animate mechanical forces (W50-W64),males,13.0
2023,Exposure to animate mechanical forces (W50-W64),persons,18.0
2023,Exposure to controlled fire in building or structure (X02),females,1.0
2023,Exposure to controlled fire in building or structure (X02),males,1.0
2023,Exposure to controlled fire in building or structure (X02),persons,2.0
2023,"Exposure to controlled fire, not in building or structure (X03)",males,1.0
2023,"Exposure to controlled fire, not in building or structure (X03)",persons,1.0
2023,"Exposure to electric current, radiation and extreme ambient air temperature and pressure (W85-W99)",females,1.0
2023,"Exposure to electric current, radiation and extreme ambient air temperature and pressure (W85-W99)",males,11.0
2023,"Exposure to electric current, radiation and extreme ambient air temperature and pressure (W85-W99)",persons,12.0
2023,Exposure to electric transmission lines (W85),males,6.0
2023,Exposure to electric transmission lines (W85),persons,6.0
2023,Exposure to excessive natural cold (X31),females,6.0
2023,Exposure to excessive natural cold (X31),males,5.0
2023,Exposure to excessive natural cold (X31),persons,11.0
2023,Exposure to excessive natural heat (X30),females,7.0
2023,Exposure to excessive natural heat (X30),males,10.0
2023,Exposure to excessive natural heat (X30),persons,17.0
2023,Exposure to forces of nature (X30-X39),females,15.0
2023,Exposure to forces of nature (X30-X39),males,20.0
2023,Exposure to forces of nature (X30-X39),persons,35.0
2023,Exposure to high and low air pressure and changes in air pressure (W94),males,1.0
2023,Exposure to high and low air pressure and changes in air pressure (W94),persons,1.0
2023,Exposure to ignition of highly flammable material (X04),females,1.0
2023,Exposure to ignition of highly flammable material (X04),males,5.0
2023,Exposure to ignition of highly flammable material (X04),persons,6.0
2023,Exposure to ignition or melting of other clothing and apparel (X06),females,2.0
2023,Exposure to ignition or melting of other clothing and apparel (X06),males,3.0
2023,Exposure to ignition or melting of other clothing and apparel (X06),persons,5.0
2023,Exposure to inanimate mechanical forces (W20-W49),females,10.0
2023,Exposure to inanimate mechanical forces (W20-W49),males,75.0
2023,Exposure to inanimate mechanical forces (W20-W49),persons,85.0
2023,Exposure to other and unspecified animate mechanical forces (W64),males,1.0
2023,Exposure to other and unspecified animate mechanical forces (W64),persons,1.0
2023,Exposure to other and unspecified forces of nature (X39),males,1.0
2023,Exposure to other and unspecified forces of nature (X39),persons,1.0
2023,Exposure to other specified electric current (W86),males,4.0
2023,Exposure to other specified electric current (W86),persons,4.0
2023,Exposure to other specified factors (X58),females,1.0
2023,Exposure to other specified factors (X58),males,4.0
2023,Exposure to other specified factors (X58),persons,5.0
2023,"Exposure to smoke, fire and flames (X00-X09)",females,24.0
2023,"Exposure to smoke, fire and flames (X00-X09)",males,59.0
2023,"Exposure to smoke, fire and flames (X00-X09)",persons,83.0
2023,"Exposure to smoke, fire and flames, undetermined intent (Y26)",females,2.0
2023,"Exposure to smoke, fire and flames, undetermined intent (Y26)",males,4.0
2023,"Exposure to smoke, fire and flames, undetermined intent (Y26)",persons,6.0
2023,Exposure to uncontrolled fire in building or structure (X00),females,16.0
2023,Exposure to uncontrolled fire in building or structure (X00),males,35.0
2023,Exposure to uncontrolled fire in building or structure (X00),persons,51.0
2023,"Exposure to uncontrolled fire, not in building or structure (X01)",males,8.0
2023,"Exposure to uncontrolled fire, not in building or structure (X01)",persons,8.0
2023,Exposure to unspecified electric current (W87),females,1.0
2023,Exposure to unspecified electric current (W87),persons,1.0
2023,Exposure to unspecified factor (X59),females,527.0
2023,Exposure to unspecified factor (X59),males,470.0
2023,Exposure to unspecified factor (X59),persons,997.0
2023,"Exposure to unspecified smoke, fire and flames (X09)",females,4.0
2023,"Exposure to unspecified smoke, fire and flames (X09)",males,6.0
2023,"Exposure to unspecified smoke, fire and flames (X09)",persons,10.0
2023,Extrapyramidal and movement disorders (G20-G26),females,1077.0
2023,Extrapyramidal and movement disorders (G20-G26),males,1825.0
2023,Extrapyramidal and movement disorders (G20-G26),persons,2902.0
2023,Facial nerve disorders (G51),males,3.0
2023,Facial nerve disorders (G51),persons,3.0
2023,Fall from cliff (W15),females,2.0
2023,Fall from cliff (W15),males,10.0
2023,Fall from cliff (W15),persons,12.0
2023,Fall from tree (W14),males,2.0
2023,Fall from tree (W14),persons,2.0
2023,"Fall from, out of or through building or structure (W13)",females,2.0
2023,"Fall from, out of or through building or structure (W13)",males,36.0
2023,"Fall from, out of or through building or structure (W13)",persons,38.0
2023,Fall involving bed (W06),females,43.0
2023,Fall involving bed (W06),males,48.0
2023,Fall involving bed (W06),persons,91.0
2023,Fall involving chair (W07),females,13.0
2023,Fall involving chair (W07),males,21.0
2023,Fall involving chair (W07),persons,34.0
2023,"Fall involving ice-skates, skis, roller-skates or skateboards (W02)",males,1.0
2023,"Fall involving ice-skates, skis, roller-skates or skateboards (W02)",persons,1.0
2023,Fall involving other furniture (W08),females,2.0
2023,Fall involving other furniture (W08),males,5.0
2023,Fall involving other furniture (W08),persons,7.0
2023,Fall involving wheelchair (W05),females,8.0
2023,Fall involving wheelchair (W05),males,12.0
2023,Fall involving wheelchair (W05),persons,20.0
2023,Fall on and from ladder (W11),females,3.0
2023,Fall on and from ladder (W11),males,38.0
2023,Fall on and from ladder (W11),persons,41.0
2023,Fall on and from scaffolding (W12),males,2.0
2023,Fall on and from scaffolding (W12),persons,2.0
2023,Fall on and from stairs and steps (W10),females,44.0
2023,Fall on and from stairs and steps (W10),males,63.0
2023,Fall on and from stairs and steps (W10),persons,107.0
2023,"Fall on same level from slipping, tripping and stumbling (W01)",females,111.0
2023,"Fall on same level from slipping, tripping and stumbling (W01)",males,147.0
2023,"Fall on same level from slipping, tripping and stumbling (W01)",persons,258.0
2023,Fall while being carried or supported by other persons (W04),females,2.0
2023,Fall while being carried or supported by other persons (W04),persons,2.0
2023,"Falling, jumping or pushed from a high place, undetermined intent (Y30)",females,1.0
2023,"Falling, jumping or pushed from a high place, undetermined intent (Y30)",males,13.0
2023,"Falling, jumping or pushed from a high place, undetermined intent (Y30)",persons,14.0
2023,"Falling, lying or running before or into moving object, undetermined intent (Y31)",females,1.0
2023,"Falling, lying or running before or into moving object, undetermined intent (Y31)",males,10.0
2023,"Falling, lying or running before or into moving object, undetermined intent (Y31)",persons,11.0
2023,Falls (W00-W19),females,1995.0
2023,Falls (W00-W19),males,2182.0
2023,Falls (W00-W19),persons,4177.0
2023,Female genital prolapse (N81),females,4.0
2023,Female genital prolapse (N81),persons,4.0
2023,Femoral hernia (K41),females,7.0
2023,Femoral hernia (K41),males,5.0
2023,Femoral hernia (K41),persons,12.0
2023,"Fetus and newborn affected by complications of placenta, cord and membranes (P02)",females,31.0
2023,"Fetus and newborn affected by complications of placenta, cord and membranes (P02)",males,34.0
2023,"Fetus and newborn affected by complications of placenta, cord and membranes (P02)",persons,65.0
2023,Fetus and newborn affected by maternal complications of pregnancy (P01),females,46.0
2023,Fetus and newborn affected by maternal complications of pregnancy (P01),males,59.0
2023,Fetus and newborn affected by maternal complications of pregnancy (P01),persons,105.0
2023,Fetus and newborn affected by maternal conditions that may be unrelated to present pregnancy (P00),females,16.0
2023,Fetus and newborn affected by maternal conditions that may be unrelated to present pregnancy (P00),males,20.0
2023,Fetus and newborn affected by maternal conditions that may be unrelated to present pregnancy (P00),persons,36.0
2023,"Fetus and newborn affected by maternal factors and by complications of pregnancy, labour and delivery (P00-P04)",females,106.0
2023,"Fetus and newborn affected by maternal factors and by complications of pregnancy, labour and delivery (P00-P04)",males,138.0
2023,"Fetus and newborn affected by maternal factors and by complications of pregnancy, labour and delivery (P00-P04)",persons,244.0
2023,Fetus and newborn affected by noxious influences transmitted via placenta or breast milk (P04),females,1.0
2023,Fetus and newborn affected by noxious influences transmitted via placenta or breast milk (P04),males,1.0
2023,Fetus and newborn affected by noxious influences transmitted via placenta or breast milk (P04),persons,2.0
2023,Fetus and newborn affected by other complications of labour and delivery (P03),females,12.0
2023,Fetus and newborn affected by other complications of labour and delivery (P03),males,24.0
2023,Fetus and newborn affected by other complications of labour and delivery (P03),persons,36.0
2023,Fibroblastic disorders (M72),females,27.0
2023,Fibroblastic disorders (M72),males,36.0
